"Call_Center_Region","Customer_Balance","Customer_Name","Customer_Segment","Customer_State","Discount","Employee_Dept","Employee_Name","Employee_Salary","Employee_Yrs_Exp","Fill_Time","Gross_Profit","Item_Count","Manager_Name","Market_Segment","Order_Date","Order_Day","Order_ID","Order_Month","Order_Priority","Order_Quantity","Order_Quarter","Order_Status","Order_Year","PID","Price","Prod_TypeB","Prod_TypeC","Prod_TypeD","Prod_TypeE","Product_Base_Margin","Product_Container","Product_ID","Product_In_Stock","Product_Name","Receive_Time","Received_Date","Sales_Total","Ship_Charge","Ship_Date","Ship_Handle_Cost","Ship_Mode","Ship_Priority","Ship_Promo","Supplier_Balance","Supplier_Name","Supplier_Region","Supplier_State","Tax_Rate","Total_Cycle_Time","birst_constant_one","row"
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.04","1061","Amy James","50435.0000","8","2","-6.79","1","Alok Kapoor","CORPORATE","1998-10-16 00:00:00","16","58209","10","1-URGENT","16","Q4","F","1998","16336","6.4700","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDING SUPPLIES","BINDING SUPPLIES","0.35","SMALL BOX","1486","YES","GBC Instant Report Kit","5","1998-10-23 00:00:00","110.4","5.0600","1998-10-18 00:00:00","5.0600","REGULAR AIR","0","REGULAR SHIPPING","4641","Supplier_004","EAST","MASS","0.06","7","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.04","1075","Stopkey, Jennifer","37610.0000","8","2","-58.56","1","Suzanne Lafrenière","CORPORATE","2000-12-14 00:00:00","14","28322","12","2-HIGH","3","Q4","O","2000","36068","90.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","EXECUTIVE CHAIRS","0.72","JUMBO DRUM","1083","YES","Global Wood Trimmed Manager's Task Chair, Khaki","10","2000-12-26 00:00:00","351.56","71.2000","2000-12-16 00:00:00","71.2000","DELIVERY TRUCK","0","REGULAR SHIPPING","1638","Supplier_089","EAST","MARYLAND","0.07","12","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.04","1095","Beatrice Murch","85205.0000","2","3","-63.4","1","Gerardo Colmenar","CORPORATE","2002-04-03 00:00:00","3","3044","4","2-HIGH","37","Q2","O","2002","48014","5.1800","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","POLY BINDERS","POLY BINDERS","0.39","SMALL BOX","1569","YES","SlimView Poly Binder, 3/8""","4","2002-04-10 00:00:00","196.35","5.0000","2002-04-06 00:00:00","5.0000","REGULAR AIR","0","REGULAR SHIPPING","3892","Supplier_010","EAST","ALABAMA","0.04","7","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.05","1061","Amy James","50435.0000","8","1","63.8","1","Alok Kapoor","CORPORATE","1998-10-16 00:00:00","16","58209","10","1-URGENT","27","Q4","F","1998","16331","20.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","NOKIA","0.83","SMALL PACK","974","YES","Accessory15","2","1998-10-19 00:00:00","560.92","0.9900","1998-10-17 00:00:00","0.9900","REGULAR AIR","0","REGULAR SHIPPING","5302","Supplier_009","EAST","NEW YORK","0.04","3","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.05","1066","Yokley, Sharon","78303.0000","4","2","-53.97","1","Peacock, Margaret","CORPORATE","2002-03-25 00:00:00","25","20707","3","2-HIGH","15","Q1","O","2002","47781","5.4400","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDER ACCESSORIES","BINDER ACCESSORIES","0.36","SMALL BOX","1426","YES","Wilson Jones Custom Binder Spines & Labels","3","2002-03-30 00:00:00","87.31","7.4600","2002-03-27 00:00:00","7.4600","REGULAR AIR","0","REGULAR SHIPPING","9759","Supplier_044","EAST","CONNECTICUT","0.03","5","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.05","1071","Francis, Jane","44394.0000","1","0","-37.22","1","MacCallum, Joan","CORPORATE","2002-06-10 00:00:00","10","17026","6","3-MEDIUM","16","Q2","O","2002","49669","4.2400","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","POLY BINDERS","POLY BINDERS","0.35","SMALL BOX","1571","YES","Storex DuraTech Recycled Plastic Frosted Binders","2","2002-06-12 00:00:00","73.08","5.4100","2002-06-10 00:00:00","5.4100","REGULAR AIR","0","REGULAR SHIPPING","1433","Supplier_012","EAST","NEBRASKA","0.05","2","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.05","1075","Stopkey, Jennifer","37610.0000","8","0","46.93","1","Suzanne Lafrenière","CORPORATE","2000-12-14 00:00:00","14","28322","12","2-HIGH","14","Q4","O","2000","36065","18.8900","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","FLOPPY DISKS","0.69","SMALL PACK","616","YES","IBM 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack","1","2000-12-15 00:00:00","273.79","9.9900","2000-12-14 00:00:00","3.1700","EXPRESS AIR","0","REGULAR SHIPPING","1192","Supplier_079","EAST","SOUTH CAROLINA","0.05","1","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.05","1093","Patricia Hardin","76836.0000","2","0","289.06","1","Colleen Hurwitz","CORPORATE","2002-07-31 00:00:00","31","18211","7","3-MEDIUM","39","Q3","O","2002","50922","29.1800","FURNITURE","OFFICE FURNISHINGS","PLASTIC DESK SETS","PLASTIC DESK SETS","0.42","SMALL BOX","1261","YES","Deflect-o SuperTray??? Unbreakable Stackable Tray, Letter, Black","2","2002-08-02 00:00:00","1100.48","8.5500","2002-07-31 00:00:00","8.5500","REGULAR AIR","0","REGULAR SHIPPING","3793","Supplier_073","WEST","UTAH","0.01","2","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.06","1097","Phi Upsilon","33585.0000","5","1","100.21","1","Carpenter, Jill","CORPORATE","1998-02-03 00:00:00","3","55877","2","4-NOT SPECIFIED","28","Q1","F","1998","9920","35.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","NOKIA","0.81","SMALL BOX","965","YES","Accessory5","2","1998-02-06 00:00:00","947.26","0.0000","1998-02-04 00:00:00","1.1000","REGULAR AIR","0","FREE SHIPPING","5119","Supplier_068","WEST","CALIFORNIA","0","3","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.07","1075","Stopkey, Jennifer","37610.0000","8","2","74.85","1","Suzanne Lafrenière","CORPORATE","2000-12-14 00:00:00","14","28322","12","2-HIGH","21","Q4","O","2000","36063","8.7400","OFFICE SUPPLIES","ENVELOPES","BUSINESS ENVELOPES","BUSINESS ENVELOPES","0.38","SMALL BOX","161","YES","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","3","2000-12-19 00:00:00","173.79","1.3900","2000-12-16 00:00:00","1.3900","REGULAR AIR","0","REGULAR SHIPPING","-290","Supplier_040","EAST","DELAWARE","0.01","5","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.07","1092","D.K Banerjee","27469.0000","2","1","556.67","1","Colleen Hurwitz","CORPORATE","1999-03-31 00:00:00","31","22758","3","4-NOT SPECIFIED","33","Q1","F","1999","20765","33.2900","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","DVD","0.41","SMALL PACK","601","YES","Verbatim 4.7GB DVD-R","2","1999-04-03 00:00:00","1072.75","0.0000","1999-04-01 00:00:00","1.9900","REGULAR AIR","0","FREE SHIPPING","4033","Supplier_002","WEST","ARIZONA","0.05","3","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.07","1093","Patricia Hardin","76836.0000","2","3","-85.9","1","Colleen Hurwitz","CORPORATE","2002-07-31 00:00:00","31","18211","7","3-MEDIUM","19","Q3","O","2002","50920","6.4800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.37","SMALL BOX","227","YES","Xerox 227","4","2002-08-07 00:00:00","125.52","8.7300","2002-08-03 00:00:00","8.7300","REGULAR AIR","0","REGULAR SHIPPING","5302","Supplier_009","EAST","NEW YORK","0.02","7","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.07","1097","Phi Upsilon","33585.0000","5","2","6.64","1","Carpenter, Jill","CORPORATE","1998-02-03 00:00:00","3","55877","2","4-NOT SPECIFIED","1","Q1","F","1998","9919","20.9800","OFFICE SUPPLIES","STORAGE & ORGANIZATION","CARDBOARD STORAGE","CARDBOARD STORAGE","0.66","SMALL BOX","354","YES","Acco Perma® 3000 Stacking Storage Drawers","4","1998-02-09 00:00:00","25.91","5.4200","1998-02-05 00:00:00","5.4200","REGULAR AIR","0","REGULAR SHIPPING","6116","Supplier_039","EAST","NEBRASKA","0.05","6","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.07","1097","Phi Upsilon","33585.0000","5","0","329.26","1","Carpenter, Jill","CORPORATE","1998-02-03 00:00:00","3","55877","2","4-NOT SPECIFIED","16","Q1","F","1998","9923","333.3600","FURNITURE","TABLES","MEETING ROOM TABLES","MEETING ROOM TABLES","0.68","JUMBO BOX","1319","YES","Bevis Traditional Conference Table Top, Plinth Base","6","1998-02-09 00:00:00","5291.9","83.4800","1998-02-03 00:00:00","83.4800","DELIVERY TRUCK","0","REGULAR SHIPPING","237","Supplier_034","EAST","NEW YORK","0.05","6","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.08","1061","Amy James","50435.0000","8","2","-925.64","1","Alok Kapoor","CORPORATE","1998-10-16 00:00:00","16","58209","10","1-URGENT","36","Q4","F","1998","16333","138.7500","FURNITURE","TABLES","MEETING ROOM TABLES","MEETING ROOM TABLES","0.69","JUMBO BOX","134","YES","Balt Split Level Computer Training Table","7","1998-10-25 00:00:00","4796.47","63.2100","1998-10-18 00:00:00","63.2100","DELIVERY TRUCK","0","REGULAR SHIPPING","9107","Supplier_013","WEST","IDAHO","0.03","9","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.08","1061","Amy James","50435.0000","8","2","183.83","1","Alok Kapoor","CORPORATE","1998-10-16 00:00:00","16","58209","10","1-URGENT","29","Q4","F","1998","16335","19.9000","OFFICE SUPPLIES","APPLIANCES","AIR PURIFIERS","AIR PURIFIERS","0.4","MEDIUM BOX","1380","YES","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","5","1998-10-23 00:00:00","568.08","5.2900","1998-10-18 00:00:00","5.2900","REGULAR AIR","0","REGULAR SHIPPING","6150","Supplier_019","EAST","ALABAMA","0.06","7","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.08","1061","Amy James","50435.0000","8","2","-373.15","1","Alok Kapoor","CORPORATE","1998-10-16 00:00:00","16","58209","10","1-URGENT","24","Q4","F","1998","16337","70.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","TASK CHAIRS","0.78","JUMBO DRUM","1057","YES","Novimex High-Tech Fabric Mesh Task Chair","14","1998-11-01 00:00:00","1675.6","30.0000","1998-10-18 00:00:00","30.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","92","Supplier_058","WEST","UTAH","0.05","16","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.08","1095","Beatrice Murch","85205.0000","2","1","2367.76","1","Gerardo Colmenar","CORPORATE","2002-04-03 00:00:00","3","3044","4","2-HIGH","49","Q2","O","2002","48013","100.9700","TECHNOLOGY","OFFICE MACHINES","PRINTERS","INKJET PRINTERS","0.37","JUMBO DRUM","726","YES","Hewlett-Packard Deskjet 3820 Color Inkjet Printer","6","2002-04-10 00:00:00","4884.35","14.0000","2002-04-04 00:00:00","14.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","5926","Supplier_023","EAST","MARYLAND","0.07","7","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.09","1066","Yokley, Sharon","78303.0000","4","1","-14.62","1","Peacock, Margaret","CORPORATE","2002-03-25 00:00:00","25","20707","3","2-HIGH","42","Q1","O","2002","47779","8.4300","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDING SUPPLIES","BINDING SUPPLIES","0.39","SMALL BOX","150","YES","Ibico Plastic and Wire Spiral Binding Combs","2","2002-03-28 00:00:00","343.54","5.2400","2002-03-26 00:00:00","5.2400","REGULAR AIR","0","REGULAR SHIPPING","4192","Supplier_003","WEST","WASHINGTON","0.05","3","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.09","1066","Yokley, Sharon","78303.0000","4","2","545.1","1","Peacock, Margaret","CORPORATE","2002-03-25 00:00:00","25","20707","3","2-HIGH","18","Q1","O","2002","47780","115.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","MOTOROLA","0.56","SMALL BOX","880","YES","iDEN i30sx","3","2002-03-30 00:00:00","1910.84","10.9200","2002-03-27 00:00:00","10.9200","REGULAR AIR","0","REGULAR SHIPPING","2958","Supplier_047","EAST","SOUTH CAROLINA","0","5","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.09","1093","Patricia Hardin","76836.0000","2","1","92.06","1","Colleen Hurwitz","CORPORATE","2002-07-31 00:00:00","31","18211","7","3-MEDIUM","10","Q3","O","2002","50918","20.6400","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","HEAVY DUTY BINDERS","HEAVY DUTY BINDERS","0.37","SMALL BOX","1535","YES","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","3","2002-08-04 00:00:00","198.33","2.9900","2002-08-01 00:00:00","2.9900","REGULAR AIR","0","REGULAR SHIPPING","2971","Supplier_076","EAST","SOUTH CAROLINA","0.04","4","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.1","1071","Francis, Jane","44394.0000","1","1","135.48","1","MacCallum, Joan","CORPORATE","2002-06-10 00:00:00","10","17026","6","3-MEDIUM","24","Q2","O","2002","49670","70.9800","FURNITURE","OFFICE FURNISHINGS","MATS","MATS","0.69","MEDIUM BOX","1243","YES","Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""","3","2002-06-14 00:00:00","1558.83","10.3300","2002-06-11 00:00:00","10.3300","REGULAR AIR","0","REGULAR SHIPPING","7041","Supplier_018","WEST","UTAH","0.01","4","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.1","1071","Francis, Jane","44394.0000","1","1","704.56","1","MacCallum, Joan","CORPORATE","2002-06-10 00:00:00","10","17026","6","3-MEDIUM","33","Q2","O","2002","49672","65.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","MOTOROLA","0.57","SMALL BOX","908","YES","TIMEPORT P8767","2","2002-06-13 00:00:00","2077.5","0.0000","2002-06-11 00:00:00","3.9900","REGULAR AIR","0","FREE SHIPPING","3393","Supplier_011","CENTRAL","WISCONSIN","0.06","3","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.1","1075","Stopkey, Jennifer","37610.0000","8","2","38.09","1","Suzanne Lafrenière","CORPORATE","2000-12-14 00:00:00","14","28322","12","2-HIGH","43","Q4","O","2000","36066","6.6900","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.36","WRAP BAG","1869","YES","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","3","2000-12-19 00:00:00","274.95","3.1000","2000-12-16 00:00:00","3.1000","REGULAR AIR","0","REGULAR SHIPPING","-632","Supplier_056","WEST","UTAH","0.05","5","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.1","1075","Stopkey, Jennifer","37610.0000","8","1","40.55","1","Suzanne Lafrenière","CORPORATE","2000-12-14 00:00:00","14","28322","12","2-HIGH","6","Q4","O","2000","36067","16.7400","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDING SUPPLIES","BINDING SUPPLIES","0.36","SMALL BOX","1466","YES","GBC Poly Designer Binding Covers","1","2000-12-16 00:00:00","107.19","14.9900","2000-12-15 00:00:00","5.0800","EXPRESS AIR","0","REGULAR SHIPPING","4781","Supplier_084","EAST","ALABAMA","0.02","2","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.1","1092","D.K Banerjee","27469.0000","2","0","394.13","1","Colleen Hurwitz","CORPORATE","1999-03-31 00:00:00","31","22758","3","4-NOT SPECIFIED","41","Q1","F","1999","20764","39.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","TELEPHONE ACCESSORIES","ANSWERING MACHINES","0.56","MEDIUM BOX","83","YES","Privacy Technologies TeleZapper MTZ900","2","1999-04-02 00:00:00","1525.09","5.1900","1999-03-31 00:00:00","5.1900","REGULAR AIR","0","REGULAR SHIPPING","586","Supplier_059","WEST","COLORADO","0.03","2","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.1","1093","Patricia Hardin","76836.0000","2","1","1.06","1","Colleen Hurwitz","CORPORATE","2002-07-31 00:00:00","31","18211","7","3-MEDIUM","1","Q3","O","2002","50916","1.9800","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDER ACCESSORIES","BINDER ACCESSORIES","0.4","SMALL BOX","1421","YES","Avery Reinforcements for Hole-Punch Pages","3","2002-08-04 00:00:00","6.62","4.7700","2002-08-01 00:00:00","4.7700","REGULAR AIR","0","REGULAR SHIPPING","-966","Supplier_022","CENTRAL","TEXAS","0.04","4","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.1","1097","Phi Upsilon","33585.0000","5","1","51.37","1","Carpenter, Jill","CORPORATE","1998-02-03 00:00:00","3","55877","2","4-NOT SPECIFIED","11","Q1","F","1998","9921","55.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","NOKIA","0.83","SMALL PACK","986","YES","Accessory28","4","1998-02-08 00:00:00","590.06","2.5000","1998-02-04 00:00:00","2.5000","REGULAR AIR","0","REGULAR SHIPPING","7162","Supplier_055","EAST","ALABAMA","0.06","5","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.13","1071","Francis, Jane","44394.0000","1","0","-982.75","1","MacCallum, Joan","CORPORATE","2002-06-10 00:00:00","10","17026","6","3-MEDIUM","32","Q2","O","2002","49668","46.5100","OFFICE SUPPLIES","STORAGE & ORGANIZATION","SHELVING","SHELVING","0.81","LARGE BOX","454","YES","Safco Commercial Shelving","2","2002-06-12 00:00:00","1342.79","35.0000","2002-06-10 00:00:00","35.0000","REGULAR AIR","0","REGULAR SHIPPING","7162","Supplier_055","EAST","ALABAMA","0.01","2","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.13","1093","Patricia Hardin","76836.0000","2","1","19.23","1","Colleen Hurwitz","CORPORATE","2002-07-31 00:00:00","31","18211","7","3-MEDIUM","4","Q3","O","2002","50919","140.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","TASK CHAIRS","0.64","JUMBO DRUM","106","YES","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","6","2002-08-07 00:00:00","560.14","45.0000","2002-08-01 00:00:00","45.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","8564","Supplier_033","EAST","CONNECTICUT","0.05","7","",""
"EAST","2654","Laura Armstrong","CORPORATE","ALABAMA","0.3","1071","Francis, Jane","44394.0000","1","2","-47.35","1","MacCallum, Joan","CORPORATE","2002-06-10 00:00:00","10","17026","6","3-MEDIUM","42","Q2","O","2002","49666","20.2400","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.49","SMALL PACK","121","YES","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","5","2002-06-17 00:00:00","649.33","6.6700","2002-06-12 00:00:00","6.6700","REGULAR AIR","0","REGULAR SHIPPING","3192","Supplier_100","WEST","CALIFORNIA","0.08","7","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0","1075","Rowbottom, Marcia","49283.0000","1","0","8608.51","1","Suzanne Lafrenière","CORPORATE","1999-02-23 00:00:00","23","6368","2","4-NOT SPECIFIED","40","Q1","F","1999","19867","442.1400","TECHNOLOGY","OFFICE MACHINES","PRINTERS","DOT MATRIX PRINTERS","0.56","JUMBO DRUM","755","YES","Okidata ML390 Turbo Dot Matrix Printers","9","1999-03-04 00:00:00","19100.45","0.0000","1999-02-23 00:00:00","14.7000","DELIVERY TRUCK","0","FREE SHIPPING","287","Supplier_052","CENTRAL","OHIO","0.08","9","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0","1087","Harty, Laura","63999.0000","1","1","34.42","1","Lambda Sigma","CORPORATE","1997-02-19 00:00:00","19","37445","2","2-HIGH","21","Q1","F","1997","1326","6.2400","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.4","WRAP BAG","1829","YES","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾??? x 11???","3","1997-02-23 00:00:00","133.25","2.2100","1997-02-20 00:00:00","2.2100","REGULAR AIR","0","REGULAR SHIPPING","586","Supplier_059","WEST","COLORADO","0","4","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0","1099","Harris, Heidi","24459.0000","1","2","-50.56","1","Stevenson, Carol","CORPORATE","2000-08-26 00:00:00","26","56640","8","2-HIGH","23","Q3","O","2000","33276","5.2800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.4","SMALL BOX","1954","YES","Xerox 1954","4","2000-09-01 00:00:00","127.05","5.6100","2000-08-28 00:00:00","5.6100","REGULAR AIR","0","REGULAR SHIPPING","4747","Supplier_087","EAST","ALABAMA","0","6","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0","1099","Harris, Heidi","24459.0000","1","1","10.18","1","Stevenson, Carol","CORPORATE","2000-08-26 00:00:00","26","56640","8","2-HIGH","2","Q3","O","2000","33278","11.4800","OFFICE SUPPLIES","PAPER","STATIONARY","SPECIALTY STATIONARY","0.36","SMALL BOX","1818","YES","Personal Creations??? Ink Jet Cards and Labels","2","2000-08-29 00:00:00","29.31","5.4300","2000-08-27 00:00:00","5.4300","REGULAR AIR","0","REGULAR SHIPPING","9203","Supplier_062","CENTRAL","OHIO","0.04","3","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0.01","1077","Seale, Kay","52294.0000","9","2","3094.71","1","Michael J. Jacobs","CORPORATE","2001-05-09 00:00:00","9","55111","5","1-URGENT","20","Q2","O","2001","39894","275.3700","OFFICE SUPPLIES","APPLIANCES","AIR PURIFIERS","AIR PURIFIERS","0.46","LARGE BOX","1387","NO","Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room","13","2001-05-24 00:00:00","5888.51","0.0000","2001-05-11 00:00:00","13.0200","REGULAR AIR","0","FREE SHIPPING","1310","Supplier_064","EAST","ALABAMA","0.08","15","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0.01","1095","DiLuigi, Eleanor","78664.0000","1","2","18.91","1","Gerardo Colmenar","CORPORATE","2001-11-17 00:00:00","17","33829","11","1-URGENT","4","Q4","O","2001","44645","8.7300","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","ROUND RING BINDERS","ROUND RING BINDERS","0.38","SMALL BOX","1607","NO","Wilson Jones Leather-Like Binders with DublLock® Round Rings","13","2001-12-02 00:00:00","38.14","1.4900","2001-11-19 00:00:00","1.4900","REGULAR AIR","0","REGULAR SHIPPING","6202","Supplier_090","WEST","NEW MEXICO","0.06","15","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0.01","1099","Harris, Heidi","24459.0000","1","1","102.42","1","Stevenson, Carol","CORPORATE","2000-08-26 00:00:00","26","56640","8","2-HIGH","42","Q3","O","2000","33273","18.6900","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDER ACCESSORIES","BINDER ACCESSORIES","0.38","SMALL BOX","1433","YES","Clear Mylar??? Reinforcing Strips","3","2000-08-30 00:00:00","802.23","9.5600","2000-08-27 00:00:00","9.5600","REGULAR AIR","0","REGULAR SHIPPING","7241","Supplier_051","EAST","MARYLAND","0.02","4","",""
"EAST","2926","MaryBeth Skach","CORPORATE","ALABAMA","0.02","1064","Normand Chaurette","92118.0000","3","1","1012.97","1","Peacock, Margaret","CORPORATE","1998-06-13 00:00:00","13","48966","6","2-HIGH","13","Q2","F","1998","13068","195.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","ERICSSON","0.6","SMALL BOX","834","YES","300 Series Flip","2","1998-06-16 00:00:00","2646.73","0.0000","1998-06-14 00:00:00","8.0800","REGULAR AIR","0","FREE SHIPPING","4381","Supplier_035","WEST","CALIFORNIA","0.06","3","",""
